0.005,3
0.006,1
0.008,1
0.009,1
0.01,2
0.011,2
0.011297,101
0.0113,184
0.011304,1815
0.011315,1
0.011324,3152
0.011328,288
0.01134,13
0.01136,137
0.011388,26
0.011398,29
0.0114,106
0.011412,2667
0.011425,20
0.01143,1709
0.011439,104
0.01144,394
0.011446,73
0.011448,585
0.011473,142
0.01148,167
0.011481,187
0.011484,616
0.011495,51
0.011496,509
0.0115,2
0.011514,1
0.01152,1038
0.011534,21
0.011556,208
0.01156,2
0.011562,18
0.011563,1
0.011592,2222
0.011594,39
0.01161,332
0.011613,852
0.011625,291
0.011656,865
0.011664,437
0.01168,16273
0.011685,56
0.011693,1
0.0117,1648
0.01172,45
0.011736,2910
0.011753,47
0.01176,119
0.011775,4
0.01178,178
0.011782,1454
0.011799,1
0.0118,4
0.011811,339
0.011825,13
0.011844,1
0.01185,2
0.011856,4
0.01186,152
0.01188,686
0.01189,33
0.0119,6
0.011904,959
0.011908,91
0.01194,105
0.01196,15
0.01197,281
0.011975,217
0.011977,1
0.012,947551
0.01204,3
0.01206,15
0.0121,1
0.012125,73
0.012144,1
0.012168,12
0.012175,7
0.012195,2
0.01221,1
0.01224,15
0.012255,6
0.012274,1
0.0123,20
0.012348,1
0.01235,1
0.012375,19
0.012376,1
0.012408,2
0.012423,1
0.01248,234
0.012482,4
0.012506,1
0.012512,9
0.012528,1
0.012532,89
0.012552,1
0.012555,15
0.0126,293
0.012604,2
0.012625,423
0.01264,154
0.012642,29
0.012672,6
0.012688,1
0.01269,1
0.0127,1
0.012708,7
0.01271,7
0.012716,2
0.012727,5
0.01273,3
0.012741,57
0.012775,470
0.01278,67
0.012792,9
0.0128,108
0.012804,1
0.01281,94
0.012834,1
0.012844,17
0.01288,13
0.012896,12
0.0129,38
0.01292,1
0.012921,2
0.01296,1
0.012972,1
0.01298,3
0.012997,55
0.013,26744
0.01302,2
0.013051,2
0.013079,2
0.01312,4
0.01314,71
0.013208,24
0.01326,1
0.013284,3
0.01329,153
0.0133,5
0.013325,1
0.01334,1
0.013366,13
0.01338,10
0.01341,20
0.013416,1
0.01343,1
0.01344,19
0.0135,21
0.01352,1
0.01356,1
0.013585,3
0.013588,3
0.0136,79
0.01364,4
0.013651,3
0.013671,11
0.013675,33
0.013676,2
0.01368,14
0.0137,101
0.01371,3
0.013737,23
0.013752,25
0.01376,181
0.013792,2
0.0138,43
0.01386,1
0.013884,2
0.013938,2
0.01394,5
0.01395,1
0.014,22093
0.014092,1
0.014144,3
0.01416,19
0.01419,48
0.014248,3
0.014275,6
0.01428,1
0.014288,9
0.0143,2
0.01437,1
0.0144,4
0.01444,1
0.014456,2
0.014473,10
0.014504,1
0.014514,1
0.01452,1
0.014535,1
0.01455,66
0.01456,357
0.014573,7
0.014582,35
0.0146,1
0.01461,15
0.014616,37
0.014632,5
0.014674,32
0.014694,1
0.0147,575
0.01472,8
0.01475,19
0.014784,61
0.0148,5
0.014814,20
0.014849,11
0.01485,5
0.014852,2
0.01488,243
0.014904,24
0.01492,23
0.014942,24
0.01496,1
0.014965,7
0.014973,31
0.014991,1
0.014996,15
0.015,16521
0.015066,9
0.01508,1
0.01512,12
0.01515,53
0.015264,2
0.0153,8
0.015326,1
0.01533,110
0.01536,6
0.015372,5
0.015408,7
0.015496,12
0.0155,2
0.015504,1
0.015572,1
0.0156,1
0.01566,4
0.015717,18
0.01575,313
0.015768,82
0.0158,11
0.01581,39
0.01584,113
0.015948,137
0.01595,2
0.01596,2
0.015987,1
0.015989,1
0.01599,1
0.015998,16
0.016,11553
0.01608,10
0.01612,1
0.016236,1
0.016238,4
0.01625,83
0.01626,144
0.016277,2
0.016279,31
0.016284,38
0.01632,262
0.01634,30
0.016344,1
0.016352,32
0.016353,48
0.016359,1
0.016368,3
0.016375,95
0.01638,1
0.016388,9
0.0164,2
0.016416,55
0.016422,98
0.016425,29
0.01643,46
0.016432,14
0.016461,898
0.016484,9
0.0165,342
0.016512,112
0.01652,1
0.016523,2
0.016536,472
0.01655,3569
0.016554,209
0.01656,11
0.016588,32
0.016592,23
0.016605,149
0.016625,425
0.01664,70
0.016669,19
0.016684,45
0.016701,1
0.016704,1
0.016717,1
0.01672,1
0.016748,44
0.01675,356
0.016776,42
0.01679,2
0.016796,1
0.0168,37103
0.01681,2
0.016825,50
0.016836,2
0.016848,28
0.01685,9
0.016863,6
0.016864,1
0.016875,44
0.016884,121
0.016896,23
0.01691,14
0.01692,9
0.016926,1436
0.016928,70
0.017,216083
0.017028,1
0.01704,3
0.01705,1
0.017088,4
0.017172,1
0.01722,11
0.01725,2
0.017286,1
0.017296,1
0.017302,4
0.01736,1
0.01746,8
0.017472,9
0.01749,4
0.0175,19
0.01752,96
0.017523,6
0.017532,8
0.017582,11
0.017593,14
0.017617,3
0.01763,22
0.01764,4
0.01765,39
0.01767,8
0.017696,2
0.01775,142
0.017763,13
0.017784,3
0.017794,13
0.0178,13
0.017808,1
0.017812,4
0.01782,4
0.017856,6
0.017886,3
0.017889,2
0.017958,46
0.017964,4
0.018,11759
0.018078,2
0.018156,1
0.018163,14
0.01818,33
0.0182,17
0.01825,7
0.0183,12
0.018308,1
0.018356,3
0.01836,1
0.018375,116
0.018396,63
0.0184,11
0.018408,4
0.01845,254
0.018468,16
0.01848,1
0.018506,15
0.01854,2
0.018564,11
0.018585,1
0.0186,12
0.01863,2
0.018632,1
0.018644,1
0.018693,6
0.01872,5
0.018725,20
0.01875,2
0.018762,5
0.018774,8
0.018828,4
0.018864,84
0.018875,15
0.0189,13
0.018945,3
0.01896,134
0.019,8699
0.019096,10
0.0192,8
0.019229,1
0.019313,1
0.01932,1
0.01938,19
0.0194,2
0.019412,4
0.019434,1
0.019458,1
0.019468,1
0.01947,1
0.019488,4
0.019491,5
0.019494,1
0.0195,2
0.019513,3
0.01953,25
0.019552,2
0.019557,1
0.019584,3
0.019592,7
0.019602,2
0.019642,1
0.01965,11
0.019654,2
0.019668,15
0.019716,9
0.019752,31
0.01976,2
0.01978,21
0.019783,4
0.0198,5
0.019836,2
0.01984,5
0.019856,1
0.01986,47
0.019902,2
0.01992,1
0.019967,3
0.02,23352
0.02006,3
0.020088,4
0.02009,1
0.02014,1
0.020148,1
0.02016,31
0.020175,1
0.020178,4
0.020221,1
0.020244,1
0.02035,25
0.020378,18
0.0204,14
0.020459,4
0.0205,11
0.02052,2
0.020525,8
0.02055,1
0.020574,34
0.020577,1
0.02064,58
0.0207,1
0.020705,3
0.02075,76
0.02077,69
0.02079,1
0.0208,2
0.020856,1
0.02088,4
0.020886,3
0.0209,19
0.020951,6
0.020976,4
0.020988,4
0.021,7585
0.021075,1
0.021115,1
0.021175,10
0.021242,1
0.02125,115
0.0213,31
0.02136,4
0.021372,1
0.021443,1
0.021452,2
0.021484,34
0.021488,1
0.0215,1
0.0216,94
0.021659,3
0.02166,12
0.021681,1
0.021689,7
0.0217,30
0.021716,1
0.021755,1
0.021758,2
0.021774,14
0.02178,4
0.021804,1
0.021812,18
0.02184,5
0.021853,1
0.02187,5
0.021883,2
0.021886,2
0.021892,2
0.0219,2
0.021942,6
0.021948,1
0.02196,12
0.022,5645
0.02205,1
0.022072,1
0.022125,1
0.02214,8
0.02223,2
0.02232,18
0.02236,6
0.022382,1
0.0224,92
0.022402,1
0.022428,2
0.02244,13
0.02247,1
0.0225,1
0.02254,1
0.02263,7
0.02268,5
0.022737,17
0.0228,11
0.022895,1
0.02294,1
0.02295,15
0.02296,57
0.022971,5
0.022995,1
0.023,4715
0.023036,3
0.023141,1
0.023256,1
0.023287,1
0.023306,1
0.0234,2
0.023408,26
0.02346,1
0.023506,7
0.023542,2
0.02356,6
0.02358,1
0.023598,1
0.02376,1
0.023832,2
0.023864,1
0.023895,1
0.02394,33
0.024,4296
0.024104,2
0.02412,1
0.024192,1
0.02424,1
0.02432,2
0.024334,5
0.024336,1
0.02438,1
0.0244,2
0.02442,12
0.024444,1
0.02451,1
0.0246,37
0.0247,4
0.02475,1
0.024804,3
0.02482,10
0.02484,1
0.024885,1
0.0249,17
0.024932,1
0.024936,6
0.02496,11
0.024964,1
0.024966,1
0.025,3304
0.025025,10
0.0252,1
0.025203,1
0.025258,1
0.02528,1
0.025324,4
0.025365,1
0.02541,1
0.02546,26
0.0255,32
0.025513,7
0.02556,13
0.025628,1
0.02565,22
0.02573,1
0.02576,23
0.025769,2
0.0258,1
0.02583,8
0.025947,42
0.026,2462
0.02604,1
0.026235,1
0.02624,1
0.02625,16
0.02635,10
0.02646,2
0.026491,1
0.02652,3
0.026568,4
0.026572,1
0.0266,7
0.02678,3
0.026855,13
0.02686,6
0.02698,11
0.027,2197
0.027225,2
0.027248,2
0.02725,1
0.027432,8
0.02747,3
0.027552,3
0.0276,11
0.027612,3
0.027714,1
0.02772,2
0.02775,3
0.027886,2
0.027887,1
0.028,1873
0.02826,1
0.028296,1
0.02835,1
0.02838,1
0.02847,2
0.0285,1
0.02856,1
0.02862,2
0.028728,2
0.0288,3
0.02883,6
0.02888,9
0.029,1674
0.02911,2
0.02912,1
0.02924,2
0.029304,2
0.029412,1
0.0297,1
0.029704,1
0.029796,1
0.0298,9
0.029848,1
0.029868,2
0.02988,6
0.029913,1
0.03,1692
0.03009,2
0.03015,1
0.030348,1
0.03036,2
0.030438,1
0.030492,1
0.0306,15
0.030709,3
0.030864,1
0.030912,1
0.031,1227
0.031274,3
0.031365,1
0.03154,1
0.0316,3
0.03162,1
0.0318,4
0.03186,1
0.03192,13
0.03195,3
0.032,1146
0.032225,1
0.0323,7
0.032488,1
0.032656,1
0.03267,7
0.03276,1
0.03285,2
0.033,988
0.03328,1
0.0333,4
0.033374,2
0.03366,3
0.034,1015
0.034125,2
0.0342,1
0.034317,1
0.03432,1
0.034387,1
0.03447,1
0.034596,1
0.03484,2
0.03485,17
0.034875,1
0.035,1240
0.03502,1
0.035433,2
0.03577,1
0.036,732
0.03618,1
0.036344,1
0.036712,1
0.036822,1
0.0369,2
0.03692,2
0.037,662
0.0372,1
0.037206,1
0.0375,2
0.03762,2
0.03773,7
0.0378,4
0.03796,1
0.038,701
0.03867,3
0.03876,5
0.038763,1
0.038787,1
0.038982,1
0.039,1003
0.0391,1
0.03953,1
0.0396,1
0.03996,1
0.04,870
0.0406,1
0.0408,1
0.04088,3
0.04095,1
0.041,478
0.041448,1
0.04158,2
0.041772,1
0.04189,2
0.041902,1
0.042,450
0.042221,1
0.042796,2
0.042874,1
0.043,501
0.043434,5
0.04368,1
0.044,403
0.0443,2
0.04444,2
0.04455,26
0.045,400
0.04575,8
0.046,606
0.047,310
0.0474,1
0.048,226
0.0485,4
0.04891,1
0.049,238
0.04977,1
0.05,294
0.0504,1
0.0505,1
0.051,209
0.051435,1
0.052,165
0.053,202
0.05337,1
0.05346,1
0.054,158
0.054318,1
0.055,184
0.055525,1
0.056,136
0.057,182
0.058,137
0.058006,1
0.05859,1
0.059,133
0.059748,3
0.06,2209
0.061,124
0.061672,1
0.06174,2
0.062,102
0.0628,1
0.063,113
0.064,168
0.065,67
0.066,112
0.067,73
0.06714,1
0.067437,1
0.068,75
0.06882,1
0.069,200
0.069974,1
0.07,378
0.07075,4
0.0708,2
0.071,87
0.072,57
0.07272,1
0.073,38
0.074,52
0.075,59
0.076,33
0.077,39
0.078,76
0.079,37
0.08,223
0.081,44
0.0815,1
0.082,41
0.083,33
0.084,37
0.085,29
0.08575,2
0.086,61
0.087,10
0.088,16
0.089,10
0.09,17
0.091,18
0.092,18
0.093,11
0.094,13
0.095,10
0.096,18
0.097,9
0.098,9
0.0985,1
0.099,9
0.1,128
0.101,8
0.102,9
0.1029,1
0.103,5
0.104,8
0.105,7
0.106,4
0.107,1
0.108,8
0.109,6
0.11,10
0.111,4
0.1119,1
0.112,6
0.113,9
0.114,4
0.115,5
0.116,4
0.117,2
0.118,12
0.119,2
0.12,7
0.121,2
0.122,9
0.125,3
0.126,2
0.127,1
0.128,1
0.129,1
0.13,1
0.131,1
0.132,3
0.133,1
0.135,2
0.136,5
0.137,3
0.138,1
0.141,2
0.142,5
0.143,7
0.145,2
0.147,1
0.148,1
0.148228,1
0.149,2
0.15,3
0.152,2
0.154,2
0.156,1
0.15778,1
0.159,1
0.16,1
0.161,1
0.162,2
0.163,1
0.165,24
0.166,4
0.167,1
0.169,9
0.172,3
0.173,2
0.176,1
0.179,1
0.184,2
0.185,1
0.188,2
0.193,1
0.198,1
0.2,1
0.202,4
0.206,1
0.214,1
0.218,1
0.219,1
0.22,2
0.229,1
0.233,1
0.234,1
0.257,1
0.259,1
0.273,1
0.285,1
0.3,1
0.314,1
0.625,1